"年度","リーグID","チームID","打者ID","月","試合","打席","打数","得点","安打","二塁打","三塁打","本塁打","塁打","打点","三振","四球","死球","犠打","犠飛","盗塁","盗塁死","併殺打","打率","長打率","出塁率","OPS","年間通算打数","年間通算安打","年間通算打率"
2013,1,4,1100069,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,1,4,1100069,5,8,8,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2013,1,4,1100069,7,5,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.166666666667,0.166666666667,0.166666666667,0.333333333333,15,1,0.0666666666666667
2013,1,4,1100069,8,26,92,85,10,19,4,0,4,35,14,16,6,0,0,1,0,0,1,0.223529411765,0.411764705882,0.271739130435,0.683503836317,100,20,0.2
2013,1,4,1100069,9,23,92,86,9,25,9,1,1,39,11,16,4,0,2,0,0,0,1,0.290697674419,0.453488372093,0.322222222222,0.775710594315,186,45,0.241935483870968
2013,1,4,1100069,10,3,13,11,0,4,0,0,0,4,2,0,1,1,0,0,0,0,0,0.363636363636,0.363636363636,0.461538461538,0.825174825175,197,49,0.248730964467005
2012,1,4,1100070,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,4,1100070,9,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013,1,4,1100070,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100070,7,4,8,7,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0
2013,1,4,1100070,8,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2013,1,4,1100070,9,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2013,1,4,1100070,10,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,1,13,1,0.0769230769230769
2012,1,4,1100071,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,4,1100071,4,7,4,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0
2012,1,4,1100071,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0
2012,1,4,1100071,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0
2012,1,4,1100071,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0
2012,1,4,1100071,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,0,0
2012,1,4,1100071,9,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012,1,4,1100071,10,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2013,1,4,1100071,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100071,4,12,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2013,1,4,1100071,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,0,0
2013,1,4,1100071,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,0,0
2013,1,4,1100071,7,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2013,1,4,1100071,8,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2013,1,4,1100071,9,11,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2013,1,4,1100071,10,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2014,1,4,1100071,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,4,1100071,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,4,1100071,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100072,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100072,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100072,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,4,1100072,7,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,1,4,1100073,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,5,1100075,3,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012,1,5,1100075,4,1,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,5,0,0
2012,1,5,1100075,7,7,15,15,0,4,1,0,0,5,0,6,0,0,0,0,0,1,0,0.266666666667,0.333333333333,0.266666666667,0.6,20,4,0.2
2012,1,5,1100075,8,6,8,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,4,0.142857142857143
2012,1,5,1100075,9,5,19,19,1,3,0,0,1,6,5,5,0,0,0,0,0,0,0,0.157894736842,0.315789473684,0.157894736842,0.473684210526,47,7,0.148936170212766
2012,1,5,1100075,10,2,8,7,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.142857142857,0.142857142857,0.25,0.392857142857,54,8,0.148148148148148
2013,1,5,1100075,4,4,3,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5,0.5,0.666666666667,1.16666666667,2,1,0.5
2013,1,5,1100075,5,13,33,30,4,6,1,0,1,10,3,10,2,0,1,0,0,1,0,0.2,0.333333333333,0.25,0.583333333333,32,7,0.21875
2013,1,5,1100075,6,5,17,15,1,1,0,0,0,1,0,3,1,0,1,0,0,1,0,0.0666666666667,0.0666666666667,0.125,0.191666666667,47,8,0.170212765957447
2013,1,5,1100075,8,4,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,0.25,50,8,0.16
2013,1,5,1100075,9,4,14,12,2,1,0,0,0,1,1,4,2,0,0,0,0,0,0,0.0833333333333,0.0833333333333,0.214285714286,0.297619047619,62,9,0.145161290322581
2012,1,5,1100076,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,1,5,1100076,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,5,1100076,4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013,1,5,1100077,7,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012,1,5,1100078,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,1,5,1100078,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,1,5,1100078,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,5,1100079,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,5,1100079,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,5,1100079,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,5,1100079,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,1,6,1100081,4,5,12,8,0,1,0,0,0,1,0,3,2,0,2,0,0,0,0,0.125,0.125,0.3,0.425,8,1,0.125
2012,1,6,1100081,5,5,9,9,0,1,1,0,0,2,1,4,0,0,0,0,0,0,0,0.111111111111,0.222222222222,0.111111111111,0.333333333333,17,2,0.117647058823529
2012,1,6,1100081,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,17,2,0.117647058823529
2012,1,6,1100081,7,4,10,8,0,1,0,0,0,1,1,4,1,0,1,0,0,0,1,0.125,0.125,0.222222222222,0.347222222222,25,3,0.12
2012,1,6,1100081,8,5,11,7,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0.125,0.125,32,3,0.09375
2012,1,6,1100081,9,5,7,7,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,39,4,0.102564102564103
2012,1,6,1100081,10,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42,4,0.0952380952380952
2013,1,6,1100081,4,2,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
2013,1,6,1100081,5,3,6,4,1,1,1,0,0,2,2,2,1,0,1,0,0,0,0,0.25,0.5,0.4,0.9,6,1,0.166666666666667
2013,1,6,1100081,6,4,6,5,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0.0909090909090909
2013,1,6,1100081,7,4,12,11,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.0833333333333,0.0833333333333,22,1,0.0454545454545455
2013,1,6,1100081,8,5,15,8,0,1,0,0,0,1,2,3,0,0,6,1,0,0,1,0.125,0.125,0.111111111111,0.236111111111,30,2,0.0666666666666667
2013,1,6,1100081,9,4,8,8,2,3,0,0,1,6,3,2,0,0,0,0,0,0,0,0.375,0.75,0.375,1.125,38,5,0.131578947368421
2013,1,6,1100081,10,1,3,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,40,6,0.15
2014,1,6,1100081,4,5,8,7,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.125,0.125,7,0,0
2012,1,6,1100082,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,1,6,1100082,7,19,73,60,8,11,1,1,0,14,4,11,4,0,8,1,2,0,3,0.183333333333,0.233333333333,0.230769230769,0.464102564103,61,11,0.180327868852459
2012,1,6,1100082,8,26,100,85,10,25,3,0,1,31,6,15,2,1,12,0,2,2,1,0.294117647059,0.364705882353,0.318181818182,0.682887700535,146,36,0.246575342465753
2012,1,6,1100082,9,13,47,43,2,6,1,0,0,7,0,11,0,0,4,0,0,0,1,0.139534883721,0.162790697674,0.139534883721,0.302325581395,189,42,0.222222222222222
2012,1,6,1100082,10,4,13,12,1,4,0,0,1,7,2,5,0,0,1,0,0,0,0,0.333333333333,0.583333333333,0.333333333333,0.916666666667,201,46,0.228855721393035
2013,1,6,1100082,3,3,15,14,0,4,1,0,0,5,0,3,0,0,1,0,0,0,1,0.285714285714,0.357142857143,0.285714285714,0.642857142857,14,4,0.285714285714286
2013,1,6,1100082,4,24,111,96,16,25,5,1,2,38,11,23,10,0,5,0,8,2,0,0.260416666667,0.395833333333,0.330188679245,0.726022012579,110,29,0.263636363636364
2013,1,6,1100082,5,22,98,87,9,17,2,0,1,22,9,19,6,0,4,1,0,2,2,0.195402298851,0.252873563218,0.244680851064,0.497554414282,197,46,0.233502538071066
2013,1,6,1100082,6,17,68,55,6,11,2,0,1,16,2,17,6,0,7,0,2,2,0,0.2,0.290909090909,0.27868852459,0.569597615499,252,57,0.226190476190476
2013,1,6,1100082,7,22,102,86,12,25,7,0,2,38,11,19,6,1,8,1,3,1,0,0.290697674419,0.441860465116,0.340425531915,0.782285997031,338,82,0.242603550295858
2013,1,6,1100082,8,27,123,108,13,28,8,2,1,43,7,22,4,0,11,0,2,0,1,0.259259259259,0.398148148148,0.285714285714,0.683862433862,446,110,0.246636771300448
2013,1,6,1100082,9,23,102,78,11,20,2,0,3,31,12,14,6,1,14,3,1,0,0,0.25641025641,0.397435897436,0.306818181818,0.704254079254,524,130,0.248091603053435
2013,1,6,1100082,10,3,14,14,2,3,0,1,1,8,5,4,0,0,0,0,0,0,0,0.214285714286,0.571428571429,0.214285714286,0.785714285714,538,133,0.247211895910781
2014,1,6,1100082,3,3,14,9,0,1,1,0,0,2,2,3,1,0,3,1,0,0,0,0.111111111111,0.222222222222,0.181818181818,0.40404040404,9,1,0.111111111111111
2014,1,6,1100082,4,24,106,94,16,29,3,0,2,38,7,12,5,0,7,0,7,2,1,0.308510638298,0.404255319149,0.343434343434,0.747689662583,103,30,0.29126213592233
2014,1,6,1100082,5,24,105,90,15,26,5,0,3,40,11,16,2,1,9,3,3,1,4,0.288888888889,0.444444444444,0.302083333333,0.746527777778,193,56,0.290155440414508
2012,1,6,1100083,9,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
2013,1,6,1100083,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,1,6,1100083,8,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,1,6,1100083,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100089,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100089,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100089,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100089,5,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0
2013,2,7,1100089,6,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2013,2,7,1100089,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,0
2013,2,7,1100089,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,0
2013,2,7,1100089,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,0
2013,2,7,1100089,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,6,0,0
2014,2,7,1100089,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,7,1100089,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,7,1100089,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100090,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100090,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100090,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100090,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100090,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100090,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100090,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100090,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100090,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100090,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100092,7,9,13,10,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,10,0,0
2012,2,7,1100092,8,14,11,8,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,18,0,0
2012,2,7,1100092,10,4,10,9,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0.111111111111,0.111111111111,0.111111111111,0.222222222222,27,1,0.037037037037037
2013,2,7,1100092,3,3,7,7,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,7,1,0.142857142857143
2013,2,7,1100092,4,18,22,18,2,2,0,0,0,2,0,4,3,0,1,0,0,0,0,0.111111111111,0.111111111111,0.238095238095,0.349206349206,25,3,0.12
2013,2,7,1100092,5,16,14,12,2,1,0,0,0,1,0,6,1,0,1,0,0,0,0,0.0833333333333,0.0833333333333,0.153846153846,0.237179487179,37,4,0.108108108108108
2013,2,7,1100092,6,15,24,21,1,3,0,1,0,5,1,10,0,0,3,0,0,0,0,0.142857142857,0.238095238095,0.142857142857,0.380952380952,58,7,0.120689655172414
2013,2,7,1100092,7,14,19,16,3,4,1,1,1,10,2,8,1,0,2,0,0,0,0,0.25,0.625,0.294117647059,0.919117647059,74,11,0.148648648648649
2013,2,7,1100092,8,16,5,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.2,0.2,78,11,0.141025641025641
2013,2,7,1100092,9,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,78,11,0.141025641025641
2013,2,7,1100092,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,78,11,0.141025641025641
2014,2,7,1100092,4,6,18,16,2,4,2,0,0,6,1,3,0,0,2,0,0,0,0,0.25,0.375,0.25,0.625,16,4,0.25
2014,2,7,1100092,5,17,40,36,3,7,2,0,0,9,0,12,4,0,0,0,0,0,1,0.194444444444,0.25,0.275,0.525,52,11,0.211538461538462
2012,2,7,1100093,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,1100093,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,7,1100093,9,8,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1
2013,2,8,1100095,10,2,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2013,2,8,1100096,8,4,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2014,2,8,1100096,4,8,20,18,4,6,0,0,0,6,2,4,1,0,1,0,0,0,0,0.333333333333,0.333333333333,0.368421052632,0.701754385965,18,6,0.333333333333333
2014,2,8,1100096,5,18,18,16,3,2,0,0,1,5,4,8,2,0,0,0,0,0,0,0.125,0.3125,0.222222222222,0.534722222222,34,8,0.235294117647059
2012,2,8,1100097,7,7,11,11,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0.181818181818,0.181818181818,0.181818181818,0.363636363636,11,2,0.181818181818182
2012,2,8,1100097,8,7,7,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.142857142857,0.142857142857,17,2,0.117647058823529
2012,2,8,1100097,9,4,7,5,1,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0.4,0.4,0.5,0.9,22,4,0.181818181818182
2012,2,8,1100097,10,2,5,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0.25,0.25,0.2,0.45,26,5,0.192307692307692
2013,2,8,1100097,5,4,8,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2013,2,8,1100097,8,16,39,31,1,5,0,0,0,5,1,7,5,0,2,1,0,0,2,0.161290322581,0.161290322581,0.27027027027,0.431560592851,39,5,0.128205128205128
2013,2,8,1100097,9,11,29,23,6,5,0,0,0,5,1,3,6,0,0,0,2,0,2,0.217391304348,0.217391304348,0.379310344828,0.596701649175,62,10,0.161290322580645
2013,2,8,1100097,10,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,10,0.151515151515152
2014,2,8,1100097,3,2,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,5,1,0.2
2014,2,8,1100097,4,12,27,25,0,5,2,0,0,7,1,5,2,0,0,0,1,0,0,0.2,0.28,0.259259259259,0.539259259259,30,6,0.2
2014,2,8,1100097,5,22,80,71,6,18,5,0,2,29,12,15,3,0,4,2,2,0,2,0.253521126761,0.408450704225,0.276315789474,0.684766493699,101,24,0.237623762376238
2012,2,8,1100098,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,8,1100098,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,8,1100098,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,8,1100098,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,8,1100098,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,8,1100099,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,8,1100099,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012,2,9,1100101,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100101,5,4,3,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5,0.5,1,0,0
2012,2,9,1100101,6,4,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0.5
2012,2,9,1100101,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,0.5
2012,2,9,1100101,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,0.5
2012,2,9,1100101,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,1,0.5
2013,2,9,1100101,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100101,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,9,1100101,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,9,1100101,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100102,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100102,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100102,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100102,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,9,1100102,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,9,1100103,6,14,21,19,1,6,2,0,0,8,0,3,1,0,1,0,0,0,0,0.315789473684,0.421052631579,0.35,0.771052631579,19,6,0.315789473684211
2012,2,9,1100103,7,6,14,13,0,4,0,0,0,4,1,1,1,0,0,0,0,0,0,0.307692307692,0.307692307692,0.357142857143,0.664835164835,32,10,0.3125
2012,2,9,1100103,8,22,78,63,11,16,2,1,0,20,7,11,8,1,5,1,0,0,1,0.253968253968,0.31746031746,0.342465753425,0.659926070885,95,26,0.273684210526316
2012,2,9,1100103,9,15,30,27,3,7,1,0,0,8,2,4,3,0,0,0,0,0,0,0.259259259259,0.296296296296,0.333333333333,0.62962962963,122,33,0.270491803278689
2012,2,9,1100103,10,5,17,13,1,4,0,0,0,4,1,4,0,0,4,0,0,0,0,0.307692307692,0.307692307692,0.307692307692,0.615384615385,135,37,0.274074074074074
2013,2,9,1100103,3,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,2,1,0.5
